MSFT,IBM,SBUX,AAPL,GSPC,Date
-1.4185723054965451,-1.7716860449496996,-1.2330488736759448,-1.2808113525679405,-1.81041704680665,2009-01-20
-1.3398961362180781,-1.5559654904166231,-1.2283265437078443,-1.2631309652899188,-1.7135893348843314,2009-01-21
-1.538334813154291,-1.5868153381574326,-1.226260528373179,-1.2420137752574625,-1.7488144466015245,2009-01-22
-1.5304671962264444,-1.6000694112263423,-1.227441062548662,-1.2420137752574625,-1.736510498965549,2009-01-23
-1.492877576481764,-1.551852168466222,-1.2298022597437404,-1.2371258946836654,-1.7237365611517932,2009-01-26
-1.4902550375058148,-1.5504809273750235,-1.2253750472139966,-1.2329635674515294,-1.6984651088608715,2009-01-27
-1.4570361048998755,-1.4782694269678553,-1.2106176935888695,-1.2197128165315185,-1.619996534971921,2009-01-28
-1.4963742951163623,-1.531056965022591,-1.2106176935888695,-1.2242952009614585,-1.7000411352356635,2009-01-29
-1.5392090983901943,-1.5507094943117696,-1.216815804014922,-1.2352547596664991,-1.7532936106241253,2009-01-30
-1.475393983308771,-1.5671628088682537,-1.216815804014922,-1.2299850089128805,-1.7545101857416017,2009-02-02
-1.4168239461792458,-1.5088907077719182,-1.2053050643219996,-1.2243715749974227,-1.718372599138739,2009-02-03
-1.4054596106168005,-1.5237444015846153,-1.2070758977962521,-1.2221949438363993,-1.735736408555962,2009-02-04
-1.3696181390349123,-1.5333420992924587,-1.1964505748404561,-1.211082665923389,-1.698078146603816,2009-02-05
-1.3154191057758886,-1.436153366960348,-1.1843495358487641,-1.1986338423810037,-1.6351761120208894,2009-02-06
-1.334650952688927,-1.4205296142019146,-1.179036906581894,-1.187979750955861,-1.6316092514586333,2009-02-09
-1.3905985564197567,-1.5020947810597496,-1.2032389845652782,-1.2058510733237935,-1.749754595617486,2009-02-10
-1.3547571904151219,-1.4586698188306,-1.2005826699318431,-1.2097079332760317,-1.7315613447651677,2009-02-11
-1.3503861865446205,-1.460737756987568,-1.1949748588045603,-1.2003522293262414,-1.7275521709203474,2009-02-12
-1.3652473463189176,-1.4889984280063049,-1.1964505748404561,-1.200772286524045,-1.7506392221826146,2009-02-13
-1.4418224226762748,-1.561832567972405,-1.2106176935888695,-1.2184526738020667,-1.854794053410235,2009-02-17
-1.4391818299899843,-1.5425325609773346,-1.2106176935888695,-1.2190636660897813,-1.8568677468580237,2009-02-18
-1.4576655564850045,-1.601810913096849,-1.2144546068198439,-1.2333072506133684,-1.8830791795045065,2009-02-19
-1.4497439895806399,-1.605027545256188,-1.212683708923535,-1.2311688064703274,-1.9076593978812408,2009-02-20
-1.5192778021729825,-1.706581791034166,-1.2250799297756396,-1.2473980870650274,-1.9815381029316492,2009-02-23
-1.522798381266863,-1.659940383929835,-1.2141594893814869,-1.2347965154507134,-1.899115706223387,2009-02-24
